date,r_btc,r_btc_lag,log_volume_btc,google_trends,r_sp500,vix,r_dxy,r_gold,d_yield_10y,epu
2020-03-01,-0.15207760576198706,0.0010465409760218088,15.749270042922008,26,-0.12208402070280328,31.941999999999997,-0.011449539940892591,-0.0488296762259332,-0.33000000000000007,318.4648591
2020-03-08,-0.06106602484102674,-0.15207760576198706,15.708788170382677,48,0.006141820676814973,36.757999999999996,-0.022465907764693222,0.06528822408296867,-0.3899999999999999,318.4648591
2020-03-15,-0.4035563249526317,-0.06106602484102674,16.491726035546467,50,-0.09205213678464864,57.791999999999994,0.028764181327522266,-0.09772279842505877,0.19999999999999996,318.4648591
2020-03-22,0.08152236339720224,-0.4035563249526317,16.43727639046947,37,-0.1622802789569665,74.61800000000001,0.04038848284612728,-0.021391546373904786,-0.019999999999999907,318.4648591
2020-03-29,0.011662885668347769,0.08152236339720224,16.082071503341304,32,0.09771716634525825,62.75,-0.044345669279366694,0.09036244008039127,-0.20000000000000007,318.4648591
2020-04-05,0.13957591866102803,0.011662885668347769,15.99732026769214,32,-0.02099397211719684,53.077999999999996,0.02231921339582696,0.007723939583241761,-0.09999999999999998,328.1326391
2020-04-12,0.02116906293068561,0.13957591866102803,15.908986899467676,31,0.11420942288837455,44.24,-0.010594801752949436,0.06059588494559094,0.10999999999999999,328.1326391
2020-04-19,0.029246057205085944,0.02116906293068561,16.327227900828873,30,0.029943625458996433,39.606,0.0026091334420219555,-0.02862585060003569,-0.07999999999999996,328.1326391
2020-04-26,0.07516136186546808,0.029246057205085944,15.78153421035855,38,-0.01327212940554631,41.706,0.005995221793896338,0.019561385083189813,-0.050000000000000044,328.1326391
2020-05-03,0.14594442690876638,0.07516136186546808,15.991276537641925,43,-0.0021173738369043415,33.886,-0.013035379605628743,-0.013605652055778598,0.040000000000000036,415.7433513
2020-05-10,-0.01664785417360343,0.14594442690876638,16.22065223928341,51,0.03441013042098882,32.624,0.006538929792617725,0.007613952678480464,0.04999999999999993,415.7433513
2020-05-17,0.1020513892807625,-0.01664785417360343,16.190416312537945,38,-0.02281966630500351,32.077999999999996,0.006695672843852213,0.02443784802916329,-0.04999999999999993,415.7433513
2020-05-24,-0.10326510672522872,0.1020513892807625,15.8615439607031,31,0.03151951047886752,29.101999999999997,-0.005393002185165659,-0.01191376712584893,0.020000000000000018,415.7433513
2020-05-31,0.07996338603217136,-0.10326510672522872,15.550131613152383,33,0.029636984189372544,27.9325,-0.01533834308866987,0.004254836225795048,-0.010000000000000009,415.7433513
2020-06-07,0.029985473426420467,0.07996338603217136,15.309663312446315,27,0.04797175092210437,26.212,-0.014338631566563391,-0.03764985510754637,0.26,309.5923035
2020-06-14,-0.041634479362949554,0.029985473426420467,15.087784794788309,26,-0.048957685010120836,31.565999999999995,0.0039122874980919075,0.031376272702290826,-0.20000000000000007,309.5923035
2020-06-21,-0.0052463146772564456,-0.041634479362949554,15.019206323918624,26,0.018374845048132842,33.92,0.0030778725436796366,0.00868046035801834,-0.010000000000000009,309.5923035
2020-06-28,-0.01871892402157841,-0.0052463146772564456,14.978605116187865,24,-0.029018869908766114,32.786,-0.0019482190217515504,0.014884947018034653,-0.05999999999999994,309.5923035
2020-07-05,-0.004723985714450364,-0.01871892402157841,14.748445994966502,24,0.03939197382394269,29.238,-0.002672149585902318,0.011326800473903807,0.040000000000000036,313.1465901
2020-07-12,0.023916099257257743,-0.004723985714450364,14.922190217710142,29,0.01741928447206488,28.4,-0.0053658161970076435,0.004672645760431372,-0.030000000000000027,313.1465901
2020-07-19,-0.010027746545367415,0.023916099257257743,14.77950514990744,24,0.012387633640863802,28.630000000000003,-0.007373209580422068,0.004485181527102778,-0.010000000000000009,313.1465901
2020-07-26,0.07573953728703545,-0.010027746545367415,14.795395615363583,40,-0.0028259571933217085,25.107999999999997,-0.01575828385660573,0.047210385009913466,-0.050000000000000044,313.1465901
2020-08-02,0.10813742666790839,0.07573953728703545,15.305195996671346,37,0.01711235430788811,24.7,-0.011608842229580623,0.03648056834241375,-0.039999999999999925,289.3559292
2020-08-09,0.05403107647421888,0.10813742666790839,14.984509856967112,33,0.0242220104832186,23.178,0.0009636490921852838,0.02325394187217957,0.019999999999999907,289.3559292
2020-08-16,0.018473651124272086,0.05403107647421888,15.102155839855032,34,0.00639492966207622,22.524,-0.0036453347968955483,-0.038202515513157426,0.14,289.3559292
2020-08-23,-0.021869473071405056,0.018473651124272086,15.077963568843817,27,0.007208302998865589,22.131999999999998,0.0016098742409035322,-0.0014452361346985818,-0.06999999999999995,289.3559292
2020-08-30,0.005174877464432933,-0.021869473071405056,15.027749106707242,28,0.03209451158621958,23.02,-0.009481807919406175,0.01578386770126195,0.09999999999999998,289.3559292
2020-09-06,-0.12796544778801205,0.005174877464432933,18.068663934042153,27,-0.023360831617464804,28.689999999999998,0.003781948426977604,-0.020858706411020386,-0.020000000000000018,309.334464
2020-09-13,0.002870666879425082,-0.12796544778801205,16.368867598789976,25,-0.025415079517852334,29.2125,0.0065574005461590396,0.006881057753258013,-0.04999999999999993,309.334464
2020-09-20,0.05606833706328106,0.002870666879425082,13.178743710840436,23,-0.006455994197542471,25.954,-0.004295078008407279,0.007038845307483451,0.029999999999999916,309.334464
2020-09-27,-0.013393324822470735,0.05606833706328106,13.084599202983311,22,-0.006346349496288487,27.622000000000003,0.01823369810088341,-0.05007606123408484,-0.039999999999999925,309.334464
2020-10-04,-0.009632180247230152,-0.013393324822470735,12.950981760648709,21,0.015014800122975878,26.631999999999998,-0.00848901532491131,0.024458896863784486,0.039999999999999925,306.5552709
2020-10-11,0.06335843619154823,-0.009632180247230152,12.959373748909867,22,0.03771599323404114,27.372000000000003,-0.008346757928717571,0.009462391223154268,0.09000000000000008,306.5552709
2020-10-18,0.011880600798586084,0.06335843619154823,12.927418480448798,32,0.0019250390234188926,26.383999999999997,0.006640272872959386,-0.010198033103841573,-0.030000000000000027,306.5552709
2020-10-25,0.1244763625793618,0.011880600798586084,13.4053293465024,33,-0.005295585966615006,28.568,-0.009761407624281892,-5.25665624218381e-05,0.08999999999999997,306.5552709
2020-11-01,0.05429900888279047,0.1244763625793618,13.51000390059994,37,-0.058038081185447246,36.34,0.013596912006688784,-0.011845096454179839,0.030000000000000027,397.3794527
2020-11-08,0.11806563078583976,0.05429900888279047,13.831452802385027,39,0.07065509778573599,30.938,-0.019434766424241228,0.03748220371724031,-0.050000000000000044,397.3794527
2020-11-15,0.029859041629696364,0.11806563078583976,13.590903436153077,52,0.02136917780617152,24.490000000000002,0.0056222442399170465,-0.034136564527371765,0.06000000000000005,397.3794527
2020-11-22,0.1434046066059473,0.029859041629696364,13.843534201870494,59,-0.007756209519199171,23.162,-0.0038889538048907757,-0.007343192683868892,-0.06000000000000005,397.3794527
2020-11-29,-0.012426932675499212,0.1434046066059473,13.891962210124605,53,0.022458488605881614,21.528,-0.0065153884516540835,-0.04791466630759287,0.010000000000000009,397.3794527
2020-12-06,0.06361187324127866,-0.012426932675499212,13.605813693368821,40,0.016573007230747734,20.916,-0.011946002109908755,0.029099587968668995,0.13,302.4802669
2020-12-13,-0.010535231413523994,0.06361187324127866,13.37509679843865,65,-0.009670572200618023,22.016,0.0030823450207672315,0.0021201997667538177,-0.06999999999999995,302.4802669
2020-12-20,0.202230550157285,-0.010535231413523994,13.869828274173862,68,0.012451163855167962,22.722,-0.010607834277071486,0.02419710855061954,0.04999999999999993,302.4802669
2020-12-27,0.11216460736546717,0.202230550157285,13.772498667370984,100,-0.00169983177523095,23.152,0.00332705197661989,-0.0030792124563326037,-0.010000000000000009,302.4802669
2021-01-03,0.22716495809813045,0.11216460736546717,13.854769731916392,89,0.014210878361941317,22.575,-0.0042161384988451565,0.0076275596247318035,-0.009999999999999898,271.7565365
2021-01-10,0.1473699755836018,0.22716495809813045,14.24081097257321,81,0.018098847770289275,24.262,0.0017773832717307898,-0.03200916618785158,0.19999999999999984,271.7565365
2021-01-17,-0.06357787895138506,0.1473699755836018,14.044683893535462,53,-0.014882598968286075,23.442,0.007408669924243599,-0.0030011208512713025,-0.019999999999999796,271.7565365
2021-01-24,-0.10580518792402348,-0.06357787895138506,13.84459351885594,48,0.019265481463789487,22.0125,-0.005856046788787147,0.014270066627650922,-0.010000000000000009,271.7565365
2021-01-31,0.026529726030474515,-0.10580518792402348,13.974418475599208,45,-0.033699603548737134,29.344,0.003760650378318991,-0.0038864347741676157,0.010000000000000009,271.7565365
2021-02-07,0.1600047546658093,0.026529726030474515,13.722989484982861,79,0.045422885206331386,24.27,0.005065532249953109,-0.02026893394506296,0.07999999999999985,195.1068145
2021-02-14,0.224733416428295,0.1600047546658093,13.882785955436711,74,0.012273857673319056,21.216,-0.006170138570155787,0.005558780377841801,0.010000000000000009,195.1068145
2021-02-21,0.16611684366478513,0.224733416428295,13.657065671213992,84,-0.007167026788901761,21.875,-0.0013271402080625746,-0.02540224961406351,0.14000000000000012,195.1068145
2021-02-28,-0.24033267087722743,0.16611684366478513,14.014549923531076,55,-0.024748927688720196,24.948,0.0057382633730385475,-0.02710502301316395,0.09999999999999987,195.1068145
2021-03-07,0.12117820434366913,-0.24033267087722743,13.230894860227528,51,0.008022935718424646,25.470000000000002,0.012031207138936654,-0.01768201759203757,0.1200000000000001,212.0486895
2021-03-14,0.14798419437690097,0.12117820434366913,13.573031270343321,52,0.026050900303813525,22.932,-0.0032669091453482687,0.012462496376157402,0.07999999999999985,212.0486895
2021-03-21,-0.029700674512853693,0.14798419437690097,13.45365076733683,47,-0.007688037459842209,20.316,0.002614380574070672,0.012653642760943202,0.10000000000000009,212.0486895
2021-03-28,-0.028612014606949232,-0.029700674512853693,13.450961839920966,43,0.015569055289790378,19.81,0.009204678124679797,-0.005411642452844093,-0.07000000000000006,212.0486895
2021-04-04,0.042733617603814576,-0.028612014606949232,13.234870296582589,42,0.011358072668605395,18.881999999999998,0.002691212130770906,-0.0028905095856564082,0.050000000000000044,193.9223277
2021-04-11,0.030105862671826047,0.042733617603814576,13.176643207650661,52,0.026729781152744714,17.366,-0.009288326848369896,0.009507144294475977,-0.050000000000000044,193.9223277
2021-04-18,-0.06494641575499872,0.030105862671826047,13.65719454851712,71,0.013639363265593547,16.674,-0.006531701863215124,0.020153388519076023,-0.07999999999999985,193.9223277
2021-04-25,-0.1379659185270043,-0.06494641575499872,13.661543194666848,52,-0.00126707883598287,17.901999999999997,-0.007674634753108697,-0.0011246697468445725,-0.010000000000000009,193.9223277
2021-05-02,0.14499895585200215,-0.1379659185270043,13.313743778686629,44,0.00023919439442388903,17.740000000000002,0.004611845222563067,-0.005416092224108611,0.06999999999999984,173.1251529
2021-05-09,0.02846709313728483,0.14499895585200215,13.547997058914124,60,0.012218174767801251,18.404,-0.011569739547410864,0.035346830605065424,-0.04999999999999982,173.1251529
2021-05-16,-0.22667495095202705,0.02846709313728483,13.880689498989245,100,-0.013965610910412716,22.206,0.0009969538349970486,0.0037063322528156,0.029999999999999805,173.1251529
2021-05-23,-0.29171376159404655,-0.22667495095202705,14.573335312493498,74,-0.004321839183997786,20.812,-0.003327051976619871,0.020782485897508415,0.0,173.1251529
2021-05-30,0.027673183794672925,-0.29171376159404655,13.954237181973587,51,0.011531228251643655,17.619999999999997,0.00011108025559890605,0.01444202105408367,-0.04999999999999982,173.1251529
2021-06-06,0.004550283358296846,0.027673183794672925,13.514270320913642,53,0.006118112515353501,17.46,0.0012210691421167996,-0.006956916432229302,-0.020000000000000018,170.9733785
2021-06-13,0.08577068478553998,0.004550283358296846,13.81288711975756,41,0.004128678909258365,16.626,0.004648597192370553,-0.0065796692853038775,-0.09000000000000008,170.9733785
2021-06-20,-0.09192099992440475,0.08577068478553998,13.657428828342013,51,-0.019254677434003192,18.002,0.0181644123236866,-0.06034516768168912,-0.020000000000000018,170.9733785
2021-06-27,-0.026107754988234026,-0.09192099992440475,14.121530950843917,34,0.0270641940304439,16.492,-0.004020215117424889,0.004851366202563214,0.09000000000000008,170.9733785
2021-07-04,0.01771207275595889,-0.026107754988234026,13.189087009447237,29,0.01658789337884199,15.632,0.0041286455864929395,0.0035390313038161435,-0.10000000000000009,189.0786546
2021-07-11,-0.030796713374328738,0.01771207275595889,13.13411406683699,28,0.003967030735959406,16.955,-0.0010848341267868755,0.01519270158287228,-0.06999999999999984,189.0786546
2021-07-18,-0.07402819290174592,-0.030796713374328738,13.028799671626013,34,-0.009750790162223466,17.016,0.006059968766900653,0.0024271856576111375,-0.06000000000000005,189.0786546
2021-07-25,0.1074533112392981,-0.07402819290174592,13.229494324922378,39,0.01936208787301436,19.006,0.0023706907654798253,-0.007299302481611608,-0.010000000000000009,189.0786546
2021-08-01,0.1193719402004454,0.1074533112392981,13.494643918121449,31,-0.0037469812548545883,18.238,-0.007996584647648205,0.00647251450561752,-0.06000000000000005,201.281625
2021-08-08,0.0936371040069056,0.1193719402004454,13.329231194616284,34,0.009329989100015385,17.78,0.006811941786581961,-0.02977443067103046,0.07000000000000006,201.281625
2021-08-15,0.07049305788448085,0.0936371040069056,13.220940940765322,33,0.007075103913698872,16.122,-0.0030218024289164784,0.00859782433121597,-0.020000000000000018,201.281625
2021-08-22,0.04703825580965945,0.07049305788448085,12.729439300790474,33,-0.005903695160884342,19.166,0.010536598931402845,0.003317498614626584,-0.030000000000000027,201.281625
2021-08-29,-0.009733643168193262,0.04703825580965945,12.980292772116599,28,0.015126920924204638,17.278,-0.008700844406900013,0.019567050070343962,0.050000000000000044,201.281625
2021-09-05,0.05951669702508887,-0.009733643168193262,13.08418372216216,38,0.005749175573774366,16.32,-0.0071459810369757125,0.008168681150755988,0.020000000000000018,211.9478693
2021-09-12,-0.11678895984593464,0.05951669702508887,13.292696694886217,27,-0.01707846713470732,18.9625,0.005958524752358893,-0.022975550866414757,0.020000000000000018,211.9478693
2021-09-19,0.025218643885454983,-0.11678895984593464,12.95174111618222,35,-0.005758259646425132,19.302,0.00656728419443955,-0.022886880366699686,0.020000000000000018,211.9478693
2021-09-26,-0.0892942760420599,0.025218643885454983,13.360072336277842,28,0.005062732307721002,21.464,0.0015011797800912414,0.0001714726648195428,0.09999999999999987,211.9478693
2021-10-03,0.10944189988640464,-0.0892942760420599,12.908055674752518,34,-0.02235554093533241,21.772,0.0074722807113302096,0.0045617915682785995,0.010000000000000009,187.2398434
2021-10-10,0.12627772551080393,0.10944189988640464,13.250967651692296,36,0.007841563677304722,20.714,0.0004253056948744833,-0.0005121639036412221,0.13000000000000012,187.2398434
2021-10-17,0.11784540808624569,0.12627772551080393,13.136167658380726,46,0.0180762478814119,18.330000000000002,-0.0013829053850109654,0.006185294226625943,-0.020000000000000018,187.2398434
2021-10-24,-0.010801288076868969,0.11784540808624569,13.124301498034587,37,0.016304166493148507,15.588,-0.003198637976138945,0.0157156515060147,0.06999999999999984,187.2398434
2021-10-31,0.007253496268763018,-0.010801288076868969,12.991639468677644,31,0.013223802854211672,16.198,0.005112921236451656,-0.006592939290630229,-0.10999999999999988,187.2398434
2021-11-07,0.03152542124036441,0.007253496268763018,12.768883324362116,38,0.019800924264101506,15.892000000000001,0.0021226923699536886,0.01827473303412681,-0.10000000000000009,229.3218799
2021-11-14,0.034713466872674625,0.03152542124036441,12.95129031838112,37,-0.0031128761650880466,17.536,0.008551120989250217,0.02805925813418993,0.13000000000000012,229.3218799
2021-11-21,-0.10949201689528752,0.034713466872674625,13.128623740375142,39,0.003219310096325689,17.094,0.009416265431515686,-0.009085839768423143,-0.040000000000000036,229.3218799
2021-11-28,-0.024531038092308607,-0.10949201689528752,13.031168717219401,37,-0.022255185360787466,20.866,0.0006246096392950035,-0.03635164212261224,-0.06000000000000005,229.3218799
2021-12-05,-0.14809051662871617,-0.024531038092308607,13.276336898682795,38,-0.01230717384571326,27.978,0.00031215857909170155,-0.0014572359937784086,-0.1299999999999999,258.4092835
2021-12-12,0.013579940614733034,-0.14809051662871617,12.933234704677396,35,0.03753791931906524,21.848,-0.00020809489202143,0.0005046681913823097,0.1299999999999999,258.4092835
2021-12-19,-0.0698011748680119,0.013579940614733034,12.947700418537647,32,-0.019587879558163174,20.726,0.004775260813029441,0.011315932226650375,-0.07000000000000006,258.4092835
2021-12-26,0.08366008721975918,-0.0698011748680119,12.668296087456946,32,0.02251229199220811,19.686,-0.0056080736864818,0.003817326424656019,0.09000000000000008,258.4092835
2022-01-02,-0.07074087115151839,0.08366008721975918,12.792775389869256,58,0.008512482923795986,17.344,-0.0005208604732579677,0.009671467846912647,0.020000000000000018,221.7036666
2022-01-09,-0.12270856099984041,-0.07074087115151839,12.95247619239055,55,-0.018892462963377418,18.322,-0.0026083795893637406,-0.017209470506052982,0.24,221.7036666
2022-01-16,0.02898678586106705,-0.12270856099984041,12.808337329612947,57,-0.003019306568924301,18.986,-0.005762496955920529,0.010570396436983532,0.020000000000000018,221.7036666
2022-01-23,-0.172060793002924,0.02898678586106705,13.257121517266674,73,-0.0585104179087625,25.27,0.0049263765058719594,0.008387517307630609,-0.030000000000000027,221.7036666
2022-01-30,0.04444085383671982,-0.172060793002924,13.255424659544232,55,0.007701231747472597,30.233999999999998,0.01689947429122498,-0.02543259588577113,0.030000000000000027,221.7036666
2022-02-06,0.11154636151177481,0.04444085383671982,12.883014221743185,54,0.01536011570146795,23.29,-0.018573815410719566,0.011690830697333105,0.1499999999999999,175.822588
2022-02-13,-0.007841060003463067,0.11154636151177481,13.003129289480631,43,-0.01835654528007893,23.106,0.006264376301098718,0.018805894282711903,-0.010000000000000009,175.822588
2022-02-20,-0.0922384256359055,-0.007841060003463067,12.801138309677492,58,-0.015915915195374414,26.836000000000002,-0.0004164064186755298,0.030858888614001916,0.0,175.822588
2022-02-27,-0.017513969430324558,-0.0922384256359055,13.323424905572336,53,0.008193763839142623,29.435,0.0059174841763657265,0.013911630666703282,0.050000000000000044,175.822588
2022-03-06,0.018767257520989004,-0.017513969430324558,22.616431062570516,45,-0.012803267099789142,31.333999999999996,0.020895976939206147,0.005438596266037487,-0.22999999999999998,298.188365
2022-03-13,-0.016030161292349923,0.018767257520989004,23.633440222138756,43,-0.02919634838689788,33.002,0.004753004852262654,0.03277482593484489,0.26,298.188365
2022-03-20,0.0881731930438937,-0.016030161292349923,23.34742995405734,39,0.05973788343732887,27.562,-0.00901956963410874,-0.029011061856785914,0.14000000000000012,298.188365
2022-03-27,0.126861875436292,0.0881731930438937,21.80455562027177,43,0.017752720792570106,22.504,0.005684717369604347,0.009730194041327777,0.33999999999999986,298.188365
2022-04-03,-0.009692782767122366,0.126861875436292,21.962963829112343,37,0.0006161348297878712,19.61,-0.0016209100904805492,-0.005672976653437443,-0.08999999999999986,269.5029595
2022-04-10,-0.0965003635176992,-0.009692782767122366,21.751605864629166,36,-0.012747373785583766,20.881999999999998,0.011792708351516154,-0.008441040391411544,0.33000000000000007,269.5029595
2022-04-17,-0.05952319481618708,-0.0965003635176992,21.587020397117737,32,-0.021550524526210618,23.169999999999998,0.005196893567192125,0.02410370484586061,0.10999999999999988,269.5029595
2022-04-24,-0.0060378876573142694,-0.05952319481618708,21.64909493363926,33,-0.027888428135418863,22.95,0.0089312889013214,-0.018588369094962115,0.06999999999999984,269.5029595
2022-05-01,-0.025744123068783056,-0.0060378876573142694,21.89059540357351,36,-0.03328599203927917,31.106,0.01704419750193923,-0.028203188140931364,-0.009999999999999787,275.8742105
2022-05-08,-0.12152106562811181,-0.025744123068783056,22.20310518446941,79,-0.0020810956153450634,29.68,0.006775749473689325,-0.008282500228113046,0.22999999999999998,275.8742105
2022-05-15,-0.084227661039279,-0.12152106562811181,14.14280509374829,54,-0.02441441811014675,32.188,0.008644756554406137,-0.027621138154921735,-0.18999999999999995,275.8742105
2022-05-22,-0.03319064372318022,-0.084227661039279,13.226615278776361,43,-0.030923886143361452,28.662,-0.01357682979870561,0.009056748031712508,-0.15000000000000036,275.8742105
2022-05-29,-0.027495464491005518,-0.03319064372318022,13.260785291908265,36,0.06376669753145632,27.904000000000003,-0.014451965230191224,0.0034699666133638945,-0.03999999999999959,275.8742105
2022-06-05,0.015083262533688135,-0.027495464491005518,13.250967651692296,34,-0.012024173572740582,25.586000000000002,0.004612146932428101,0.01119495007150283,0.21999999999999975,248.0193549
2022-06-12,-0.11714513866451277,0.015083262533688135,13.44619896395992,100,-0.051870692608326927,25.378,0.019487746487483117,-0.009842757962396243,0.18999999999999995,248.0193549
2022-06-19,-0.25696436312236026,-0.11714513866451277,14.302610951075069,73,-0.059687447344681885,32.082,0.005266950169510084,-0.0018935813270293382,0.10000000000000009,248.0193549
2022-06-26,0.022408057116907194,-0.25696436312236026,13.530438410027898,53,0.062472693494120636,29.29,-0.004882962452398907,-0.011054048140531455,-0.1200000000000001,248.0193549
2022-07-03,-0.0859738060816905,0.022408057116907194,13.413898019171599,49,-0.022337549729302363,27.776,0.009076639967209674,-0.010458043356403152,-0.25,292.8063295
2022-07-10,0.07661132246617185,-0.0859738060816905,14.055283078393906,44,0.019172828071991926,26.504,0.01762949264760785,-0.03812133429108829,0.20999999999999996,292.8063295
2022-07-17,-0.0029688009699497153,0.07661132246617185,14.012014402329589,44,-0.009332064725854666,26.182,0.00976434037700977,-0.019678475665495538,-0.1599999999999997,292.8063295
2022-07-24,0.08289711779492438,-0.0029688009699497153,14.252887684382916,38,0.025170055324303307,23.964,-0.01238434749004611,0.004445491644934572,-0.16000000000000014,292.8063295
2022-07-31,0.03144171561849191,0.08289711779492438,14.186177160529743,34,0.04169206568814191,22.99,-0.00780702831851276,0.02364721757373475,-0.10000000000000009,292.8063295
2022-08-07,-0.0055122163207956916,0.03144171561849191,13.909164822042063,32,0.0036010034707275366,22.262,0.006775858787254222,0.020758868180866606,0.16000000000000014,235.8315512
2022-08-14,0.04750451369395473,-0.0055122163207956916,14.179688285499113,34,0.03203942981237315,20.506,-0.00932868955954419,0.0005023302647977965,0.009999999999999787,235.8315512
2022-08-21,-0.12173895474172529,0.04750451369395473,14.288889733637415,29,-0.01214546528922597,19.94,0.023761641807127448,-0.02006492384346122,0.14000000000000012,235.8315512
2022-08-28,-0.09586709874610642,-0.12173895474172529,14.248675135647831,31,-0.04123613764169557,23.613999999999997,0.0058072707796441095,0.0007398344246631876,0.06000000000000005,235.8315512
2022-09-04,0.022741756983416073,-0.09586709874610642,14.368268599502358,31,-0.03342865435007206,25.863999999999997,0.006687149913813049,-0.0336700978898884,0.16000000000000014,248.8549051
2022-09-11,0.08778233358247747,0.022741756983416073,14.674290814031938,31,0.035816341914742665,24.788,-0.004850602106511498,0.0064512569060249025,0.1299999999999999,248.8549051
2022-09-18,-0.11726793813703631,0.08778233358247747,14.708827399398592,32,-0.048879538172216935,25.974,0.006948281748431538,-0.02593856559838293,0.1200000000000001,248.8549051
2022-09-25,-0.032214600869620524,-0.11726793813703631,14.763086755877504,29,-0.04761318824981041,27.636000000000003,0.030771658666753687,0.0027559780190373833,0.23999999999999977,248.8549051
2022-10-02,0.013155512351758183,-0.032214600869620524,14.944952685424823,26,-0.029570012004283937,31.7,-0.009498096347741148,-0.004677669698579323,0.14000000000000012,265.082456
2022-10-09,0.020201657569432756,0.013155512351758183,14.472558947098095,25,0.0149588687765822,29.919999999999998,0.006046612767370866,0.030720654429747883,0.06000000000000005,265.082456
2022-10-16,-0.009255186482198488,0.020201657569432756,14.45457635048693,23,-0.015670295859508774,32.722,0.004511086328516728,-0.025803693033448687,0.10999999999999988,265.082456
2022-10-23,0.015930046316192506,-0.009255186482198488,14.28205822223662,25,0.04626892972508202,30.46,-0.011539272368827028,-0.024217190270355914,0.20999999999999996,265.082456
2022-10-30,0.05250786266495218,0.015930046316192506,14.628673834599823,25,0.03875940651971226,27.746000000000002,-0.011312744098403117,0.017314608919040825,-0.1900000000000004,265.082456
2022-11-06,0.013961798772206336,0.05250786266495218,14.691245926435604,48,-0.03402743166448301,25.48,0.0011731265163479408,-0.017866299250868436,0.15000000000000036,311.3488667
2022-11-13,-0.24786171248756628,0.013961798772206336,15.134518626277373,43,0.0573044178353546,24.406,-0.0422773278961027,0.07259583201237489,-0.3500000000000001,311.3488667
2022-11-20,-0.0023182229987609116,-0.24786171248756628,14.437172477900024,33,-0.006933695523010699,23.886000000000003,0.0060032072230748286,0.005289061722623311,0.0,311.3488667
2022-11-27,0.008492269560518715,-0.0023182229987609116,14.38439185957511,30,0.015211531306994793,20.984,-0.009112750364696373,-0.00991856731906393,-0.13999999999999968,311.3488667
2022-12-04,0.04097394089516552,0.008492269560518715,14.383207887806803,27,0.011257469631118192,20.716,-0.013396238529226362,0.03523353922445967,-0.17000000000000037,239.8542887
2022-12-11,-0.0011284604146119222,0.04097394089516552,14.284113206294382,27,-0.034307293564186395,22.144,0.0024837613074433543,-0.00777263517808287,0.06000000000000005,239.8542887
2022-12-18,-0.020819800089773414,-0.0011284604146119222,14.376759297622302,24,-0.02106736158676545,22.828,-0.0010500693055948288,-0.007608853985612441,-0.08999999999999986,239.8542887
2022-12-25,0.005403180580801778,-0.020819800089773414,14.071895443058287,26,-0.0019591596953003466,21.362000000000002,-0.003731883188611462,0.004426893559501717,0.27,239.8542887
2023-01-01,-0.01275943911709077,0.005403180580801778,13.960484978696076,57,-0.0013846380291212801,21.554000000000002,-0.0076024039352893995,0.020750502455841386,0.1299999999999999,217.1991793
2023-01-08,0.029678442554303523,-0.01275943911709077,14.022443423230502,68,0.014372068476084757,22.125,0.0034715560419572153,0.00796382324984265,-0.33000000000000007,217.1991793
2023-01-15,0.19859322663186077,0.029678442554303523,14.712659244310062,76,0.026352616973294204,20.163999999999998,-0.016304709024943582,0.031130502272406574,-0.05999999999999961,217.1991793
2023-01-22,0.0839262933764581,0.19859322663186077,14.66950026364105,74,-0.006643525821174627,19.912,-0.0018608300751764507,0.013132268145764132,-0.010000000000000231,217.1991793
2023-01-29,0.045004570477660905,0.0839262933764581,14.58531780844713,69,0.02435727271050035,19.066,-0.0007845445141061326,0.003165627076004311,0.040000000000000036,217.1991793
2023-02-05,-0.035005319697552585,0.045004570477660905,14.548805906074064,60,0.016064602503806622,18.854,0.009665684233221922,-0.004049639509747266,0.009999999999999787,242.1408329
2023-02-12,-0.05140344676511744,-0.035005319697552585,14.537551270979195,64,-0.011187751462822216,19.792,0.006874875782582481,-0.027531932540551685,0.2100000000000004,242.1408329
2023-02-19,0.10929140297369976,-0.05140344676511744,14.785046278431203,63,-0.0027835088447110932,19.534,0.0022169752200468682,-0.014326738289068388,0.07999999999999963,242.1408329
2023-02-26,-0.031100505796892913,0.10929140297369976,14.670840361477287,57,-0.027097754108347697,21.84,0.012914514404023433,-0.013434749608708389,0.13000000000000034,242.1408329
2023-03-05,-0.04917162468382003,-0.031100505796892913,14.392073359192224,63,0.018863587804617388,20.062,-0.0065799121677847195,0.01186033086822045,0.020000000000000018,313.6530364
2023-03-12,-0.019517492525272573,-0.04917162468382003,14.869735475927744,84,-0.04656074225908149,20.944,0.0005738881075728592,-0.0032107997435206486,-0.27,313.6530364
2023-03-19,0.23992235950817156,-0.019517492525272573,15.207856570845932,88,0.014155127627614563,24.978,-0.008353786158341736,0.04705999251322465,-0.31000000000000005,313.6530364
2023-03-26,0.0005292121656367216,0.23992235950817156,14.282716527406771,78,0.0137812905003356,22.428,-0.005705183970710827,0.037208609827171876,-0.010000000000000231,313.6530364
2023-04-02,0.008004058981516446,0.0005292121656367216,13.329052290646578,70,0.03423969731392303,19.482,-0.005933003835621833,-0.0037144907682062256,0.10000000000000009,255.3793501
2023-04-09,0.004539600081856243,0.008004058981516446,12.860193094121271,80,-0.0010445162027913513,18.686,-0.004105577614386144,0.019077608954009322,-0.08999999999999986,255.3793501
2023-04-16,0.06768629622340691,0.004539600081856243,13.090335930565569,70,0.007914961989024472,18.406,-0.005303489154530464,0.009330716421152371,0.1299999999999999,255.3793501
